Faculty Name,University,Conference,Category,Score,Source File,Matched
Mark Pauly,EPFL,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2024_621_fulln.csv,Yes
Markus H. Gross,ETH Zurich,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Marlos C. Machado,University of Alberta,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Martial Hebert,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,2.3666666666666667,CVPR2024_621_fulln.csv,Yes
Martin Ester,Simon Fraser University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Martin Jaggi,EPFL,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Martin Wattenberg,Harvard University,CVPR,Computer Vision & Image Processing,0.325,CVPR2024_621_fulln.csv,Yes
Masashi Sugiyama,University of Tokyo,CVPR,Computer Vision & Image Processing,0.3789682539682539,CVPR2024_621_fulln.csv,Yes
Mathieu Salzmann,EPFL,CVPR,Computer Vision & Image Processing,1.0666666666666669,CVPR2024_621_fulln.csv,Yes
Matthew Johnson-Roberson,Vanderbilt University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Matthias Bethge,University of Tübingen,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2024_621_fulln.csv,Yes
Matthias Nießner,TU Munich,CVPR,Computer Vision & Image Processing,6.677380952380955,CVPR2024_621_fulln.csv,Yes
Matthias Zwicker,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Matus Telgarsky,New York University,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Max Welling,University of Amsterdam,CVPR,Computer Vision & Image Processing,1.0833333333333333,CVPR2024_621_fulln.csv,Yes
Mayank Goel,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Meelis Kull,University of Tartu,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Mehdi Soltanolkotabi,University of Southern California,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Mengye Ren,New York University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Mengyue Wu,Shanghai Jiao Tong University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Micah Goldblum,Columbia University,CVPR,Computer Vision & Image Processing,0.2678571428571428,CVPR2024_621_fulln.csv,Yes
Michael Carbin,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Michael Elad,Technion,CVPR,Computer Vision & Image Processing,0.5833333333333333,CVPR2024_621_fulln.csv,Yes
Michael Kampffmeyer,UiT The Arctic University of Norway,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Michael Kazhdan,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Michael Kearns,University of Pennsylvania,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Michael Lindenbaum,Technion,CVPR,Computer Vision & Image Processing,0.6666666666666666,CVPR2024_621_fulln.csv,Yes
Michael Maire,University of Chicago,CVPR,Computer Vision & Image Processing,1.125,CVPR2024_621_fulln.csv,Yes
Michael S. Bernstein,Stanford University,CVPR,Computer Vision & Image Processing,0.0833333333333333,CVPR2024_621_fulln.csv,Yes
Michael S. Brown,York University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Michael Wray,University of Bristol,CVPR,Computer Vision & Image Processing,0.1909090909090909,CVPR2024_621_fulln.csv,Yes
Michal Irani,Weizmann Institute of Science,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2024_621_fulln.csv,Yes
Mikhail Belkin,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Min Cao,Soochow University,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Min H. Kim 0001,KAIST,CVPR,Computer Vision & Image Processing,0.6428571428571428,CVPR2024_621_fulln.csv,Yes
Mingli Song,Zhejiang University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Mingming Gong,University of Melbourne,CVPR,Computer Vision & Image Processing,0.2857142857142857,CVPR2024_621_fulln.csv,Yes
Mingsheng Long,Tsinghua University,CVPR,Computer Vision & Image Processing,1.7333333333333334,CVPR2024_621_fulln.csv,Yes
Mingyan Liu,University of Michigan,CVPR,Computer Vision & Image Processing,0.3095238095238095,CVPR2024_621_fulln.csv,Yes
Minhao Cheng,Pennsylvania State University,CVPR,Computer Vision & Image Processing,0.3666666666666667,CVPR2024_621_fulln.csv,Yes
Minhyuk Sung,KAIST,CVPR,Computer Vision & Image Processing,0.4,CVPR2024_621_fulln.csv,Yes
Minnan Luo,Xi'an Jiaotong University,CVPR,Computer Vision & Image Processing,0.5,CVPR2024_621_fulln.csv,Yes
Minsu Cho,POSTECH,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2024_621_fulln.csv,Yes
Minyi Guo,Shanghai Jiao Tong University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Misha Sra,Univ. of California - Santa Barbara,CVPR,Computer Vision & Image Processing,0.5,CVPR2024_621_fulln.csv,Yes
Mohamed Elhoseiny,KAUST,CVPR,Computer Vision & Image Processing,3.900000000000001,CVPR2024_621_fulln.csv,Yes
Mohammad Alizadeh,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.125,CVPR2024_621_fulln.csv,Yes
MohammadTaghi Hajiaghayi,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2024_621_fulln.csv,Yes
Mohammed Bennamoun,University of Western Australia,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Mohit Bansal,University of North Carolina,CVPR,Computer Vision & Image Processing,0.7833333333333333,CVPR2024_621_fulln.csv,Yes
Mohit Iyyer,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Mubarak Shah,University of Central Florida,CVPR,Computer Vision & Image Processing,1.2916666666666663,CVPR2024_621_fulln.csv,Yes
Muhammad Haris Khan,MBZUAI,CVPR,Computer Vision & Image Processing,0.4761904761904761,CVPR2024_621_fulln.csv,Yes
Murali Annavaram,University of Southern California,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2024_621_fulln.csv,Yes
Mário A. T. Figueiredo,Universidade de Lisboa,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2024_621_fulln.csv,Yes
Nabil Imam,Georgia Institute of Technology,CVPR,Computer Vision & Image Processing,0.1,CVPR2024_621_fulln.csv,Yes
Nantheera Anantrasirichai,University of Bristol,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2024_621_fulln.csv,Yes
Nassir Navab,TU Munich,CVPR,Computer Vision & Image Processing,0.8690476190476191,CVPR2024_621_fulln.csv,Yes
Nathan Jacobs,Washington University in St. Louis,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Naveed Akhtar,University of Melbourne,CVPR,Computer Vision & Image Processing,1.3333333333333333,CVPR2024_621_fulln.csv,Yes
Neil Zhenqiang Gong,Duke University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Ngai-Man Cheung,SUTD,CVPR,Computer Vision & Image Processing,0.2857142857142857,CVPR2024_621_fulln.csv,Yes
Nianyi Li,Clemson University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Nicholas Donald Lane,University of Cambridge,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Nick Barnes,Australian National University,CVPR,Computer Vision & Image Processing,0.3095238095238095,CVPR2024_621_fulln.csv,Yes
Nicolas Flammarion,EPFL,CVPR,Computer Vision & Image Processing,2.375,CVPR2024_621_fulln.csv,Yes
Nicolas Loizou,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Nicolas Papernot,University of Toronto,CVPR,Computer Vision & Image Processing,0.8111111111111111,CVPR2024_621_fulln.csv,Yes
Nicu Sebe,University of Trento,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Niki Trigoni,University of Oxford,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Nikos Komodakis,University of Crete,CVPR,Computer Vision & Image Processing,1.8333333333333333,CVPR2024_621_fulln.csv,Yes
Niloy J. Mitra,University College London,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2024_621_fulln.csv,Yes
Nils Thuerey,TU Munich,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Nima Khademi Kalantari,Texas A&M University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Noam Aigerman,University of Montreal,CVPR,Computer Vision & Image Processing,2.066666666666667,CVPR2024_621_fulln.csv,Yes
Nojun Kwak,Seoul National University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Nuno Vasconcelos,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,1.0,CVPR2024_621_fulln.csv,Yes
Odalric Maillard,CRIStAL,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Oisin Mac Aodha,University of Edinburgh,CVPR,Computer Vision & Image Processing,0.6111111111111112,CVPR2024_621_fulln.csv,Yes
Ole Winther,DTU,CVPR,Computer Vision & Image Processing,0.3666666666666667,CVPR2024_621_fulln.csv,Yes
Olga Russakovsky,Princeton University,CVPR,Computer Vision & Image Processing,0.4499999999999999,CVPR2024_621_fulln.csv,Yes
Olga Sorkine,ETH Zurich,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Olga Sorkine-Hornung,ETH Zurich,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Olga Veksler,University of Waterloo,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Onur Mutlu,ETH Zurich,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2024_621_fulln.csv,Yes
Or Litany,Technion,CVPR,Computer Vision & Image Processing,0.7999999999999999,CVPR2024_621_fulln.csv,Yes
Otmar Hilliges,ETH Zurich,CVPR,Computer Vision & Image Processing,1.0595238095238095,CVPR2024_621_fulln.csv,Yes
Pablo Arbeláez,Universidad de los Andes,CVPR,Computer Vision & Image Processing,0.8095238095238095,CVPR2024_621_fulln.csv,Yes
Pang Wei Koh,University of Washington,CVPR,Computer Vision & Image Processing,0.2294117647058823,CVPR2024_621_fulln.csv,Yes
Pascal Fua,EPFL,CVPR,Computer Vision & Image Processing,1.6666666666666667,CVPR2024_621_fulln.csv,Yes
Pascal Germain,Université Laval,CVPR,Computer Vision & Image Processing,0.125,CVPR2024_621_fulln.csv,Yes
Pascale Fung,HKUST,CVPR,Computer Vision & Image Processing,0.6444444444444444,CVPR2024_621_fulln.csv,Yes
Pat Hanrahan,Stanford University,CVPR,Computer Vision & Image Processing,0.4538461538461538,CVPR2024_621_fulln.csv,Yes
Patrick Traynor,University of Florida,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Paul Henderson,University of Glasgow,CVPR,Computer Vision & Image Processing,0.2857142857142857,CVPR2024_621_fulln.csv,Yes
Pavel Izmailov,New York University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Pengcheng Shi,Rochester Institute of Technology,CVPR,Computer Vision & Image Processing,0.1,CVPR2024_621_fulln.csv,Yes
Pengtao Xie,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Peter Wonka,KAUST,CVPR,Computer Vision & Image Processing,4.75952380952381,CVPR2024_621_fulln.csv,Yes
Petr Kellnhofer,TU Delft,CVPR,Computer Vision & Image Processing,0.8,CVPR2024_621_fulln.csv,Yes
Petros Drineas,Purdue University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Pheng-Ann Heng,Chinese University of Hong Kong,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Philippos Mordohai,Stevens Institute of Technology,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Phillip Isola,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,2.408333333333333,CVPR2024_621_fulln.csv,Yes
Pieter Abbeel,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,3.10952380952381,CVPR2024_621_fulln.csv,Yes
Pieter Peers,College of William and Mary,CVPR,Computer Vision & Image Processing,0.5595238095238095,CVPR2024_621_fulln.csv,Yes
Pietro Perona,California Institute of Technology,CVPR,Computer Vision & Image Processing,3.986111111111111,CVPR2024_621_fulln.csv,Yes
Pinar Duygulu,Hacettepe University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Piyush Rai,IIT Kanpur,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Prateek Mittal,Princeton University,CVPR,Computer Vision & Image Processing,0.125,CVPR2024_621_fulln.csv,Yes
Pratik Chaudhari,University of Pennsylvania,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Qi Alfred Chen,Univ. of California - Irvine,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2024_621_fulln.csv,Yes
Qi-Xing Huang,University of Texas at Austin,CVPR,Computer Vision & Image Processing,0.1538461538461538,CVPR2024_621_fulln.csv,Yes
Qianru Sun,Singapore Management University,CVPR,Computer Vision & Image Processing,1.0333333333333332,CVPR2024_621_fulln.csv,Yes
Qifeng Chen,HKUST,CVPR,Computer Vision & Image Processing,1.2777777777777777,CVPR2024_621_fulln.csv,Yes
Qinghua Hu,Tianjin University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Qinghua Zheng,Xi'an Jiaotong University,CVPR,Computer Vision & Image Processing,0.5,CVPR2024_621_fulln.csv,Yes
Qingming Huang,Chinese Academy of Sciences,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Qixing Huang,University of Texas at Austin,CVPR,Computer Vision & Image Processing,1.192857142857143,CVPR2024_621_fulln.csv,Yes
Quanshi Zhang,Shanghai Jiao Tong University,CVPR,Computer Vision & Image Processing,0.3666666666666667,CVPR2024_621_fulln.csv,Yes
Rachid Guerraoui,EPFL,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Radu Timofte,University of Würzburg,CVPR,Computer Vision & Image Processing,9.242857142857142,CVPR2024_621_fulln.csv,Yes
Rafal Mantiuk,University of Cambridge,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Rainer Lienhart,University of Augsburg,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Rainer Stiefelhagen,Karlsruhe Institute of Technology,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Raja Giryes,Tel Aviv University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Ralph Etienne-Cummings,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Rama Chellappa,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.6458333333333333,CVPR2024_621_fulln.csv,Yes
Raman Arora,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Ramazan Gokberk Cinbis,Middle East Technical University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Ramesh Raskar,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.5,CVPR2024_621_fulln.csv,Yes
Ran Cheng,SUSTech,CVPR,Computer Vision & Image Processing,0.6000000000000001,CVPR2024_621_fulln.csv,Yes
Ran El-Yaniv,Technion,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Ranjay Krishna,University of Washington,CVPR,Computer Vision & Image Processing,1.146078431372549,CVPR2024_621_fulln.csv,Yes
Rao Muhammad Anwer,MBZUAI,CVPR,Computer Vision & Image Processing,0.2678571428571428,CVPR2024_621_fulln.csv,Yes
Ravi Ramamoorthi,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,1.7650793650793652,CVPR2024_621_fulln.csv,Yes
Raymond A. Yeh,Purdue University,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Regina Barzilay,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.5,CVPR2024_621_fulln.csv,Yes
Reinhard Koch,University of Kiel,CVPR,Computer Vision & Image Processing,0.5,CVPR2024_621_fulln.csv,Yes
Ren Ng,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,1.2000000000000002,CVPR2024_621_fulln.csv,Yes
Renjie Wan,Hong Kong Baptist University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Renwei Dian,Hunan University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2024_621_fulln.csv,Yes
Richard Bowden,University of Surrey,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Richard G. Baraniuk,Rice University,CVPR,Computer Vision & Image Processing,0.125,CVPR2024_621_fulln.csv,Yes
Richong Zhang,Beihang University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Rico Sennrich,University of Zurich,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Rika Antonova,University of Cambridge,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Rio Yokota,Tokyo Institute of Technology,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Risi Kondor,University of Chicago,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Rita Cucchiara,University of Modena and Reggio Emilia,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2024_621_fulln.csv,Yes
Robert E. Mahony,Australian National University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2024_621_fulln.csv,Yes
Robert Jenssen,UiT The Arctic University of Norway,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Robert Legenstein,Graz University of Technology,CVPR,Computer Vision & Image Processing,0.5,CVPR2024_621_fulln.csv,Yes
Robert Xiao,University of British Columbia,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Roberto Martín-Martín,University of Texas at Austin,CVPR,Computer Vision & Image Processing,0.1,CVPR2024_621_fulln.csv,Yes
Roger Grosse,University of Toronto,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2024_621_fulln.csv,Yes
Roland Kwitt,University of Salzburg,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Ron Kimmel,Technion,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Ronen Basri,Weizmann Institute of Science,CVPR,Computer Vision & Image Processing,0.7,CVPR2024_621_fulln.csv,Yes
Rong Ge 0001,Duke University,CVPR,Computer Vision & Image Processing,0.2,CVPR2024_621_fulln.csv,Yes
Rongrong Ji,Xiamen University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2024_621_fulln.csv,Yes
Ruihui Li,Hunan University,CVPR,Computer Vision & Image Processing,0.25,CVPR2024_621_fulln.csv,Yes
Ruiqin Xiong,Peking University,CVPR,Computer Vision & Image Processing,0.0625,CVPR2024_621_fulln.csv,Yes
Ruohan Gao,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,1.95,CVPR2024_621_fulln.csv,Yes
